ID,Site number,Site name,Reference,Genus species,Family,Order,Name_orig,TaxonGroup,woody_non-woody,Growth form,DecidEver (woody only),Compound_Simple,Leaf size (cm2),Whole leaf size (cm2),Country,Latitude,Longitude,Elevation (m),MAT,Tgs,TCM,TCMgs,TWM,MAP,PPTgs,cvPPT,MIann,MIgs,ETq,ETqgs,RADann,RADgs,RHann,RHgs
6954,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Lepidium oxytrichum,Brassicaceae,Brassicales,Lepidium oxytrichum,angio,non-woody,Herb,,S,0.4,0.4,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6955,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Medicago laciniata,Fabaceae,Fabales,Medicago laciniata,angio,non-woody,Herb,,C,0.15,,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6956,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Medicago minima,Fabaceae,Fabales,Medicago minima,angio,non-woody,Herb,,C,0.2,,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6958,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Nicotiana velutina,Solanaceae,Solanales,Nicotiana velutina,angio,non-woody,Herb,,S,66.67,66.67,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6960,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Phlegmatospermum cochlearinum,Brassicaceae,Brassicales,Phlegmatospermum cochlearinum,angio,non-woody,Herb,,S,3.67,3.67,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6961,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Plantago cunninghamii,Plantaginaceae,Lamiales,Plantago cunninghamii,angio,non-woody,Herb,,S,4.8,4.8,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6962,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Plantago drummondii,Plantaginaceae,Lamiales,Plantago drummondii,angio,non-woody,Herb,,S,4.8,4.8,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6963,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Plantago turrifera,Plantaginaceae,Lamiales,Plantago turrifera,angio,non-woody,Herb,,S,4.8,4.8,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6964,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Podolepis canescens,Asteraceae,Asterales,Podolepis canescens,angio,non-woody,Herb,,S,3.33,3.33,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6965,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Stuartina muelleri,Asteraceae,Asterales,Stuartina muelleri,angio,non-woody,Herb,,S,0.37,0.37,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6967,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Enneapogon avenaceus,Poaceae,Poales,Enneapogon avenaceus,angio,non-woody,Grass,,S,3.2,3.2,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6968,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Abutilon cryptopetalum,Malvaceae,Malvales,Abutilon cryptopetalum,angio,woody,Shrub,E,S,6.25,6.25,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6969,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Abutilon fraseri,Malvaceae,Malvales,Abutilon fraseri,angio,woody,Shrub,E,S,5.42,5.42,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6970,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Dissocarpus paradoxus,Amaranthaceae,Caryophyllales,Dissocarpus paradoxus,angio,woody,Shrub,E,S,0.2,0.2,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6972,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Leiocarpa tomentosa,Asteraceae,Asterales,Ixiolaena tomentosa,angio,non-woody,Herb,,S,0.4,0.4,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6974,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Lotus cruentus,Fabaceae,Fabales,Lotus cruentus,angio,non-woody,Herb,,C,0.15,,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6975,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Malva parviflora,Malvaceae,Malvales,Malva parviflora,angio,non-woody,Herb,,S,22.5,22.5,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6976,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Picris hieracioides,Asteraceae,Asterales,Picris hieracioides,angio,non-woody,Herb,,S,4.27,4.27,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6977,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Lepidium muelleriferdinandi,Brassicaceae,Brassicales,Lepidium muelleri-ferdinandii,angio,non-woody,Herb,,S,0.33,0.33,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6979,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Hypochaeris radicata,Asteraceae,Asterales,Hypochaeris radicata,angio,non-woody,Herb,,S,20,20,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6980,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Leiocarpa brevicompta,Asteraceae,Asterales,Ixiolaena brevicompta,angio,non-woody,Herb,,S,0.73,0.73,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6981,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Enneapogon polyphyllus,Poaceae,Poales,Enneapogon polyphyllus,angio,non-woody,Grass,,S,2.2,2.2,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6982,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Panicum effusum,Poaceae,Poales,Panicum effusum,angio,non-woody,Grass,,S,4,4,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6983,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Erodium crinitum,Geraniaceae,Geraniales,Erodium crinitum,angio,non-woody,Herb,,C,0.47,,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6984,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Cassia artemisioides,Fabaceae,Fabales,Cassia artemisioides,angio,woody,Shrub,E,C,0.17,,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6985,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Cassia phyllodinea,Fabaceae,Fabales,Cassia phyllodinea,angio,woody,Shrub,E,C,0.5,,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6986,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Olearia pimeleoides,Asteraceae,Asterales,Olearia pimeleoides var pimeleoides,angio,woody,Shrub,E,S,0.17,0.17,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6987,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Maireana integra,Amaranthaceae,Caryophyllales,Maireana integra,angio,woody,Shrub,E,S,0.05,0.05,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6989,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Brachyscome ciliaris var. lanuginosa,Asteraceae,Asterales,Brachyscome ciliaris var lanuginosa,angio,non-woody,Herb,,S,0.13,0.13,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6990,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Brunonia australis,Goodeniaceae,Asterales,Brunonia australis,angio,non-woody,Herb,,S,4.2,4.2,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6991,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Oxalis corniculata,Oxalidaceae,Oxalidales,Oxalis corniculata,angio,non-woody,Herb,,C,0.3,,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6992,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Ptilotus atriplicifolius,Amaranthaceae,Caryophyllales,Ptilotus atriplicifolius,angio,woody,Shrub,E,S,4,4,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6993,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Ptilotus obovatus,Amaranthaceae,Caryophyllales,Ptilotus obovatus var obovatus,angio,woody,Shrub,E,S,2.5,2.5,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6994,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Chrysocephalum apiculatum,Asteraceae,Asterales,Helichrysum apiculatum,angio,non-woody,Herb,,S,1.52,1.52,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6995,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Helichrysum rutidolepis,Asteraceae,Asterales,Helichrysum rutidolepis,angio,non-woody,Herb,,S,0.2,0.2,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6996,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Leptorhynchos baileyi,Asteraceae,Asterales,Leptorhynchos baileyi,angio,non-woody,Herb,,S,0.08,0.08,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6997,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Malvastrum americanum,Malvaceae,Malvales,Malvastrum americanum,angio,non-woody,Herb,,S,3.5,3.5,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6998,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Mentha pulegium,Lamiaceae,Lamiales,Mentha pulegium,angio,non-woody,Herb,,S,0.63,0.63,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
6999,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Senecio quadridentatus,Asteraceae,Asterales,Senecio quadridentatus,angio,non-woody,Herb,,S,1.4,1.4,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7001,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Digitaria brownii,Poaceae,Poales,Digitaria brownii,angio,non-woody,Grass,,S,3.33,3.33,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7002,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Digitaria coenicola,Poaceae,Poales,Digitaria coenicola,angio,non-woody,Grass,,S,3,3,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7003,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Enneapogon cylindricus,Poaceae,Poales,Enneapogon cylindricus,angio,non-woody,Grass,,S,3.67,3.67,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7005,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Paspalidium constrictum,Poaceae,Poales,Paspalidium constrictum,angio,non-woody,Grass,,S,2.5,2.5,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7006,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Stipa tuckeri,Poaceae,Poales,Stipa tuckeri,angio,non-woody,Grass,,S,5.33,5.33,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7007,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Solanum quadriloculatum,Solanaceae,Solanales,Solanum quadriloculatum,angio,woody,Shrub,E,S,22.67,22.67,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7008,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Calotis lappulacea,Asteraceae,Asterales,Calotis lappulacea,angio,non-woody,Herb,,S,0.67,0.67,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7009,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Convolvulus erubescens,Convolvulaceae,Solanales,Convolvulus erubescens,angio,non-woody,Vine,,S,3,3,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7010,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Haloragis aspera,Haloragaceae,Saxifragales,Haloragis aspera,angio,non-woody,Herb,,S,2.33,2.33,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7011,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Solanum ellipticum,Solanaceae,Solanales,Solanum ellipticum,angio,woody,Shrub,E,S,13,13,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7012,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Solanum esuriale,Solanaceae,Solanales,Solanum esuriale,angio,woody,Shrub,E,S,2.8,2.8,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7015,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Eremophila bowmanii,Scrophulariaceae,Lamiales,Eremophila bowmanii,angio,woody,Shrub,E,S,0.42,0.42,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7016,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Dysphania cristata,Amaranthaceae,Caryophyllales,Chenopodium cristatum,angio,non-woody,Herb,,S,1.33,1.33,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7017,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Eragrostis dielsii,Poaceae,Poales,Eragrostis dielsii,angio,non-woody,Grass,,S,0.9,0.9,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7018,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Chenopodium nitrariaceum,Amaranthaceae,Caryophyllales,Chenopodium nitrariaceum,angio,woody,Shrub,E,S,1,1,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7019,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Crossotoma spinescens,Goodeniaceae,Asterales,Scaevola spinescens,angio,woody,Shrub,E,S,0.29,0.29,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7020,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Abutilon otocarpum,Malvaceae,Malvales,Abutilon otocarpum,angio,woody,Shrub,E,S,5.42,5.42,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7021,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Chenopodium desertorum subsp. anidiophyllum,Amaranthaceae,Caryophyllales,Chenopodium desertorum var anidiophyllum,angio,non-woody,Herb,,S,0.53,0.53,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7022,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Amyema maidenii,Loranthaceae,Santalales,Amyema maidenii,angio,woody,Shrub,E,S,3.27,3.27,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7023,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Marsdenia australis,Apocynaceae,Gentianales,Leichardtia australis,angio,non-woody,Vine,,S,4.67,4.67,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7024,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Rutidosis helichrysoides,Asteraceae,Asterales,Rutidosis helichrysoides,angio,non-woody,Herb,,S,0.8,0.8,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7025,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Eragrostis setifolia,Poaceae,Poales,Eragrostis setifolia,angio,non-woody,Grass,,S,1.6,1.6,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7026,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Thyridolepis mitchelliana,Poaceae,Poales,Thyridolepis mitchelliana,angio,non-woody,Grass,,S,0.8,0.8,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7028,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Capparis mitchellii,Capparaceae,Brassicales,Capparis mitchellii,angio,woody,Tree,E,S,5.33,5.33,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7029,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Alectryon oleifolius,Sapindaceae,Sapindales,Heterodendrum oleifolium,angio,woody,Tree,E,S,5.25,5.25,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7030,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Atriplex nummularia,Amaranthaceae,Caryophyllales,Atriplex nummularia,angio,woody,Shrub,E,S,1.63,1.63,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7031,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Neobassia proceriflora,Amaranthaceae,Caryophyllales,Threlkeldia proceriflora,angio,woody,Shrub,E,S,0.5,0.5,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7033,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Jasminum didymum subsp. lineare,Oleaceae,Lamiales,Jasminum lineare,angio,woody,Liana,E,S,2.17,2.17,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7034,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Centipeda cunninghamii,Asteraceae,Asterales,Centipeda cunninghamii,angio,non-woody,Herb,,S,0.13,0.13,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7035,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Amphipogon caricinus,Poaceae,Poales,Amphipogon caricinus,angio,non-woody,Grass,,S,13.33,13.33,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7036,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Enteropogon acicularis,Poaceae,Poales,Chloris acicularis,angio,non-woody,Grass,,S,8,8,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7037,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Rytidosperma caespitosum,Poaceae,Poales,Danthonia caespitosa,angio,non-woody,Grass,,S,6,6,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7038,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Scaevola aemula,Goodeniaceae,Asterales,Scaevola aemula,angio,non-woody,Herb,,S,4.5,4.5,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7039,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Eremophila glabra,Scrophulariaceae,Lamiales,Eremophila glabra,angio,woody,Shrub,E,S,1.07,1.07,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7040,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Acacia victoriae,Fabaceae,Fabales,Acacia victoriae,angio,woody,Shrub,E,S,1.33,1.33,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7041,222,MQ_LakeMere,Fonseca et al 2000 J Ecol + Leishman,Stipa nitida,Poaceae,Poales,Stipa nitida,angio,non-woody,Grass,,S,4,4,Australia,-30.271,144.907,100,19.90,19.93,11.34,11.34,28.04,269.00,399.00,116.59,0.15,0.22,1829.52,1829.52,250.17,250.17,42.30,42.30
7042,596,Wilf_Chinea_Bisley,Chinea et al 1993,Garcinia portoricensis,Clusiaceae,Malpighiales,Garcinia portoricensis,angio,woody,Tree,E,S,3.36,3.36,Puerto Rico,18.300,-65.833,355,24.40,24.37,22.45,22.45,25.85,3500.00,2691.00,49.61,1.78,1.37,1964.69,1964.69,239.99,239.99,75.79,75.79
7043,596,Wilf_Chinea_Bisley,Chinea et al 1993,Myrcia splendens,Myrtaceae,Myrtales,Myrcia splendens,angio,woody,Tree,E,S,5.27,5.27,Puerto Rico,18.300,-65.833,355,24.40,24.37,22.45,22.45,25.85,3500.00,2691.00,49.61,1.78,1.37,1964.69,1964.69,239.99,239.99,75.79,75.79
7044,596,Wilf_Chinea_Bisley,Chinea et al 1993,Psychotria maleolens,Rubiaceae,Gentianales,Psychotria maleolens,angio,woody,Tree,E,S,5.51,5.51,Puerto Rico,18.300,-65.833,355,24.40,24.37,22.45,22.45,25.85,3500.00,2691.00,49.61,1.78,1.37,1964.69,1964.69,239.99,239.99,75.79,75.79
