Woody,Growth,Compound,MAR,Whole_MAR,Latitude,Longitude,MAT,MAP,Site number,Name_orig
woody,Tree,C,0.5,0.5,-43.895,171.261,10,1108,6,Spondias radlkoferi
woody,Tree,S,0.94,0.94,-43.895,171.261,10,1108,6,Sterculia apetala
woody,Shrub,S,0.02,0.02,-43.895,171.261,10,1108,6,Stylogyne standleyi
woody,Tree,S,0.11,0.11,-43.745,172.688,12,860,6,Swartzia simplex
woody,Tree,S,34.47,34.47,-43.745,172.688,12,860,6,Symphonia globulifera
woody,Tree,C,1.41,1.41,-43.745,172.688,12,860,6,Tabebuia guayacan
woody,Tree,C,1.25,,-43.745,172.688,12,860,6,Tabebuia rosea
woody,Tree,S,0.66,0.66,-43.745,172.688,12,860,6,Tabernaemontana arborea
woody,Tree,C,36.3,36.3,-43.745,172.688,12,860,6,Tachigali versicolor
woody,Tree,C,1.21,1.21,-43.745,172.688,12,860,6,Talisia nervosa
woody,Tree,C,0.03,0.03,-43.745,172.688,12,860,6,Talisia princeps
woody,Tree,S,10.89,,-43.745,172.688,12,860,6,Terminalia oblonga
woody,Tree,C,0.71,0.71,-43.745,172.688,12,860,6,Tetragastris panamensis
woody,Tree,S,10.65,10.65,-43.745,172.688,12,860,6,Theobroma cacao
woody,Tree,S,36.7,36.7,-43.745,172.688,12,860,6,Thevetia ahouai
woody,Tree,C,9.49,9.49,-43.745,172.688,12,860,6,Trattinnickia aspera
woody,Tree,C,28,28,-43.745,172.688,12,860,6,Trichilia pallida
woody,Tree,C,9.75,9.75,-43.745,172.688,12,860,6,Trichilia tuberculata
woody,Tree,S,0.98,0.98,-46.029,170.186,9.5,844,6,Triplaris cumingiana
woody,Tree,S,44.02,44.02,-46.029,170.186,9.5,844,6,Trophis caucana
woody,Tree,S,0.71,0.71,-46.029,170.186,9.5,844,6,Trophis racemosa
woody,Tree,C,1.43,1.43,-46.029,170.186,9.5,844,6,Turpinia occidentalis
woody,Tree,S,1.98,1.98,-46.029,170.186,9.5,844,6,Unonopsis pittieri
woody,Shrub,S,5.4,5.4,-46.029,170.186,9.5,844,6,Urera baccifera
woody,Tree,S,20.93,20.93,-46.029,170.186,9.5,844,6,Virola multiflora
woody,Tree,S,1.05,,-46.029,170.186,9.5,844,6,Virola sebifera
woody,Tree,S,16.31,16.31,-46.029,170.186,9.5,844,6,Virola surinamensis
woody,Tree,S,0.81,0.81,-46.029,170.186,9.5,844,6,Vismia baccifera
woody,Tree,S,1,1,-46.029,170.186,9.5,844,6,Vochysia ferruginea
woody,Tree,S,22.13,22.13,-46.029,170.186,9.5,844,6,Xylopia macrantha
woody,Tree,S,1.89,1.89,-46.029,170.186,9.5,844,6,Xylosma oligandrum
woody,Tree,C,36.33,36.33,-46.029,170.186,9.5,844,6,Zanthoxylum ekmanii
woody,Tree,C,3.35,3.35,-46.029,170.186,9.5,844,6,Zanthoxylum juniperinum
woody,Tree,C,0.42,0.42,-46.029,170.186,9.5,844,6,Zanthoxylum panamense
woody,Tree,S,0.57,0.57,-46.029,170.186,9.5,844,6,Zuelania guidonia
woody,Tree,C,0.24,0.24,-46.029,170.186,9.5,844,432,Albizia guachapele
woody,Liana,C,16.47,16.47,-46.029,170.186,9.5,844,432,Amphilophium paniculatum
woody,Tree,S,16.23,16.23,-46.029,170.186,9.5,844,432,Annona spraguei
woody,Liana,S,0.15,,-46.029,170.186,9.5,844,432,Aristolochia chapmaniana
woody,Liana,S,0.11,0.11,-46.029,170.186,9.5,844,432,Aristolochia gigantea
woody,Liana,S,0.62,0.62,-45.913,169.981,9.7,740,432,Aristolochia inflata
woody,Liana,C,5.62,5.62,-45.913,169.981,9.7,740,432,Arrabidaea candicans
woody,Liana,C,12.66,12.66,-45.913,169.981,9.7,740,432,Arrabidaea patellifera
woody,Tree,C,0.33,0.33,-45.913,169.981,9.7,740,432,Astronium graveolens
woody,Tree,S,0.68,0.68,-45.913,169.981,9.7,740,432,Castilla elastica
woody,Tree,S,0.76,0.76,-45.913,169.981,9.7,740,432,Chrysophyllum cainito
woody,Liana,S,0.42,0.42,-45.913,169.981,9.7,740,432,Cissus erosa
non-woody,Epi,S,9.44,9.44,-45.913,169.981,9.7,740,432,Codonanthe uleana
woody,Liana,S,3.49,3.49,-45.913,169.981,9.7,740,432,Combretum fruticosum
woody,Tree,S,15.51,15.51,-45.913,169.981,9.7,740,432,Cordia alliodora
woody,Tree,C,21.42,21.42,-45.913,169.981,9.7,740,432,Cupania latifolia
woody,Liana,C,0.12,0.12,-45.913,169.981,9.7,740,432,Dioclea guianensis
woody,Liana,S,5.03,5.03,-46.529,169.549,9.3,1185,432,Doliocarpus dentatus
woody,Liana,S,17.32,17.32,-46.529,169.549,9.3,1185,432,Doliocarpus major
woody,Liana,S,0.03,0.03,-46.529,169.549,9.3,1185,432,Doliocarpus multiflorus
woody,Liana,S,31.67,31.67,-46.529,169.549,9.3,1185,432,Doliocarpus olivaceus
woody,Tree,S,10.030271,10.030271,-46.529,169.549,9.3,1185,432,Drypetes standleyi
woody,Tree,S,8.94,8.94,-46.529,169.549,9.3,1185,432,Ficus insipida
woody,Liana,S,37.58,37.58,-46.529,169.549,9.3,1185,432,Forsteronia spicata
woody,Liana,S,39.27,39.27,-46.529,169.549,9.3,1185,432,Gouania lupuloides
woody,Tree,S,37.74,37.74,-46.529,169.549,9.3,1185,432,Guazuma ulmifolia
non-woody,Vine,S,35.21,35.21,-46.529,169.549,9.3,1185,432,Jacquemontia sp
woody,Liana,C,0.36,0.36,-46.529,169.549,9.3,1185,432,Machaerium riparium
woody,Liana,S,1.02,1.02,-46.529,169.549,9.3,1185,432,Mikania leiostachya
woody,Tree,S,7.43,,-46.529,169.549,9.3,1185,432,Nectandra cuspidata
woody,Liana,S,6.37,6.37,-46.529,169.549,9.3,1185,432,Odontocarya tamoides
woody,Liana,C,2.45,2.45,-46.529,169.549,9.3,1185,432,Pachyptera kerere
woody,Liana,S,0.35,0.35,-46.529,169.549,9.3,1185,432,Passiflora vitifolia
woody,HmEpi,S,0.63,0.63,-46.529,169.549,9.3,1185,432,Philodendron pterotum
woody,Tree,S,3.33,3.33,-46.529,169.549,9.3,1185,432,Phoebe cinnamomifolia
woody,Liana,C,21.31,21.31,-46.529,169.549,9.3,1185,432,Phryganocydia corymbosa
woody,Tree,S,31.52,31.52,-46.529,169.549,9.3,1185,432,Piper reticulatum
woody,Liana,C,3.19,3.19,-46.496,169.504,8.9,1255,432,Pithecoctenium crucigerum
woody,Liana,S,0.43,0.43,-46.496,169.504,8.9,1255,432,Securidaca diversifolia
woody,Liana,C,0.71,0.71,-46.496,169.504,8.9,1255,432,Serjania atrolineata
woody,Liana,C,8.4006612,8.4006612,-46.496,169.504,8.9,1255,432,Serjania circumvallata
woody,Liana,C,30.07,30.07,-46.496,169.504,8.9,1255,432,Serjania decapleuria
woody,Liana,C,0.83,0.83,-46.496,169.504,8.9,1255,432,Serjania mexicana
woody,Liana,C,34.97,34.97,-46.496,169.504,8.9,1255,432,Serjania pluvialiflorens
woody,Tree,C,16.06,16.06,-46.496,169.504,8.9,1255,432,Spondias mombin
woody,Liana,S,18.82,18.82,-46.496,169.504,8.9,1255,432,Stigmaphyllon hypargyreum
woody,Liana,C,0.31,0.31,-46.496,169.504,8.9,1255,432,Stizophyllum riparium
woody,Shrub,S,0.63,0.63,-44.729,168.133,9.9,4081,432,Trichostigma octandrum
woody,Liana,C,33.51,33.51,-44.729,168.133,9.9,4081,432,Tynnanthus croatianus
woody,Liana,S,33.77,33.77,-44.729,168.133,9.9,4081,432,Vitis tiliifolia
woody,Shrub,C,4.01,4.01,-44.729,168.133,9.9,4081,380,Acacia sp
woody,Tree,S,8.32,8.32,-44.729,168.133,9.9,4081,380,Alibertia verrucosa
woody,Tree,S,4,4,-44.729,168.133,9.9,4081,380,Ampelocera ruizii
woody,Tree,S,8.87,8.87,-44.729,168.133,9.9,4081,380,Aspidosperma cylindrocarpon
woody,Tree,S,19.83,19.83,-44.729,168.133,9.9,4081,380,Aspidosperma rigidum
woody,Tree,S,29.66,29.66,-44.729,168.133,9.9,4081,380,Batocarpus amazonicus
woody,Tree,C,6.08,6.08,-44.729,168.133,9.9,4081,380,Caesalpinia pluviosa
woody,Tree,S,22.00499775,22.00499775,-44.729,168.133,9.9,4081,380,Cariniana estrellensis
woody,Tree,S,26.06,26.06,-44.729,168.133,9.9,4081,380,Cariniana ianeirensis
woody,Tree,S,87.52,87.52,-44.729,168.133,9.9,4081,380,Casearia gossypiosperma
woody,Tree,S,44.19,44.19,-44.729,168.133,9.9,4081,380,Cavanillesia hylogeiton
woody,Tree,S,0.81,0.81,-44.729,168.133,9.9,4081,380,Cecropia concolor
woody,Tree,C,8.85,8.85,-44.729,168.133,9.9,4081,380,Cedrela fissilis
woody,Tree,C,0.06,0.06,-44.729,168.133,9.9,4081,380,Ceiba pentandra
